yearID,monthID,pollutantID,processID,sourceTypeID,fuelTypeID,roadTypeID,SCC,emissionQuant,pollutant_name,process_name,sourcetype_name,roadtype_name,fueltype_name
2022,1,178,15,62,3,1,2203620115,3.01933E-06,Chrysene gas,Crankcase Running Exhaust,Combination Long-haul Truck,Off-Network,Compressed Natural Gas (CNG)
2022,1,178,15,61,3,1,2203610115,0.000168203,Chrysene gas,Crankcase Running Exhaust,Combination Short-haul Truck,Off-Network,Compressed Natural Gas (CNG)
2022,1,178,15,53,3,1,2203530115,2.66856E-05,Chrysene gas,Crankcase Running Exhaust,Single Unit Long-haul Truck,Off-Network,Compressed Natural Gas (CNG)
2022,1,178,15,52,3,1,2203520115,0.000585742,Chrysene gas,Crankcase Running Exhaust,Single Unit Short-haul Truck,Off-Network,Compressed Natural Gas (CNG)
2022,1,178,15,62,2,1,2202620115,0.301975,Chrysene gas,Crankcase Running Exhaust,Combination Long-haul Truck,Off-Network,Diesel Fuel
2022,1,178,15,61,2,1,2202610115,0.150719,Chrysene gas,Crankcase Running Exhaust,Combination Short-haul Truck,Off-Network,Diesel Fuel
2022,1,178,15,53,2,1,2202530115,0.0548884,Chrysene gas,Crankcase Running Exhaust,Single Unit Long-haul Truck,Off-Network,Diesel Fuel
2022,1,178,15,52,2,1,2202520115,0.780691,Chrysene gas,Crankcase Running Exhaust,Single Unit Short-haul Truck,Off-Network,Diesel Fuel
2022,1,178,15,61,1,1,2201610115,0.000026254,Chrysene gas,Crankcase Running Exhaust,Combination Short-haul Truck,Off-Network,Gasoline
2022,1,178,15,53,1,1,2201530115,0.00270262,Chrysene gas,Crankcase Running Exhaust,Single Unit Long-haul Truck,Off-Network,Gasoline
2022,1,178,15,52,1,1,2201520115,0.0419494,Chrysene gas,Crankcase Running Exhaust,Single Unit Short-haul Truck,Off-Network,Gasoline
2022,1,178,2,62,3,1,2203620102,1.74526E-06,Chrysene gas,Start Exhaust,Combination Long-haul Truck,Off-Network,Compressed Natural Gas (CNG)
2022,1,178,2,61,3,1,2203610102,0.000131444,Chrysene gas,Start Exhaust,Combination Short-haul Truck,Off-Network,Compressed Natural Gas (CNG)
2022,1,178,2,53,3,1,2203530102,1.02177E-05,Chrysene gas,Start Exhaust,Single Unit Long-haul Truck,Off-Network,Compressed Natural Gas (CNG)
2022,1,178,2,52,3,1,2203520102,0.00317249,Chrysene gas,Start Exhaust,Single Unit Short-haul Truck,Off-Network,Compressed Natural Gas (CNG)
2022,1,178,2,62,2,1,2202620102,0.946466,Chrysene gas,Start Exhaust,Combination Long-haul Truck,Off-Network,Diesel Fuel
2022,1,178,2,61,2,1,2202610102,0.963337,Chrysene gas,Start Exhaust,Combination Short-haul Truck,Off-Network,Diesel Fuel
2022,1,178,2,53,2,1,2202530102,0.181736,Chrysene gas,Start Exhaust,Single Unit Long-haul Truck,Off-Network,Diesel Fuel
2022,1,178,2,52,2,1,2202520102,45.5156,Chrysene gas,Start Exhaust,Single Unit Short-haul Truck,Off-Network,Diesel Fuel
2022,1,178,2,61,1,1,2201610102,0.00760697,Chrysene gas,Start Exhaust,Combination Short-haul Truck,Off-Network,Gasoline
2022,1,178,2,53,1,1,2201530102,0.241293,Chrysene gas,Start Exhaust,Single Unit Long-haul Truck,Off-Network,Gasoline
2022,1,178,2,52,1,1,2201520102,47.6206,Chrysene gas,Start Exhaust,Single Unit Short-haul Truck,Off-Network,Gasoline
2022,1,178,1,62,3,1,2203620101,0.000228737,Chrysene gas,Running Exhaust,Combination Long-haul Truck,Off-Network,Compressed Natural Gas (CNG)
2022,1,178,1,61,3,1,2203610101,0.0127427,Chrysene gas,Running Exhaust,Combination Short-haul Truck,Off-Network,Compressed Natural Gas (CNG)
2022,1,178,1,53,3,1,2203530101,0.00202164,Chrysene gas,Running Exhaust,Single Unit Long-haul Truck,Off-Network,Compressed Natural Gas (CNG)
2022,1,178,1,52,3,1,2203520101,0.0443744,Chrysene gas,Running Exhaust,Single Unit Short-haul Truck,Off-Network,Compressed Natural Gas (CNG)
2022,1,178,1,62,2,1,2202620101,7.64652,Chrysene gas,Running Exhaust,Combination Long-haul Truck,Off-Network,Diesel Fuel
2022,1,178,1,61,2,1,2202610101,3.27067,Chrysene gas,Running Exhaust,Combination Short-haul Truck,Off-Network,Diesel Fuel
2022,1,178,1,53,2,1,2202530101,1.81072,Chrysene gas,Running Exhaust,Single Unit Long-haul Truck,Off-Network,Diesel Fuel
2022,1,178,1,52,2,1,2202520101,28.57,Chrysene gas,Running Exhaust,Single Unit Short-haul Truck,Off-Network,Diesel Fuel
2022,1,178,1,61,1,1,2201610101,0.00198894,Chrysene gas,Running Exhaust,Combination Short-haul Truck,Off-Network,Gasoline
2022,1,178,1,53,1,1,2201530101,0.204744,Chrysene gas,Running Exhaust,Single Unit Long-haul Truck,Off-Network,Gasoline
2022,1,178,1,52,1,1,2201520101,3.17798,Chrysene gas,Running Exhaust,Single Unit Short-haul Truck,Off-Network,Gasoline
2022,1,177,15,62,3,5,2203620515,0,Benzo(k)fluoranthene gas,Crankcase Running Exhaust,Combination Long-haul Truck,Urban Unrestricted Access,Compressed Natural Gas (CNG)
2022,1,177,15,61,3,5,2203610515,0,Benzo(k)fluoranthene gas,Crankcase Running Exhaust,Combination Short-haul Truck,Urban Unrestricted Access,Compressed Natural Gas (CNG)
2022,1,177,15,53,3,5,2203530515,0,Benzo(k)fluoranthene gas,Crankcase Running Exhaust,Single Unit Long-haul Truck,Urban Unrestricted Access,Compressed Natural Gas (CNG)
2022,1,177,15,52,3,5,2203520515,0,Benzo(k)fluoranthene gas,Crankcase Running Exhaust,Single Unit Short-haul Truck,Urban Unrestricted Access,Compressed Natural Gas (CNG)
2022,1,177,15,62,2,5,2202620515,0,Benzo(k)fluoranthene gas,Crankcase Running Exhaust,Combination Long-haul Truck,Urban Unrestricted Access,Diesel Fuel
2022,1,177,15,61,2,5,2202610515,0,Benzo(k)fluoranthene gas,Crankcase Running Exhaust,Combination Short-haul Truck,Urban Unrestricted Access,Diesel Fuel
2022,1,177,15,53,2,5,2202530515,0,Benzo(k)fluoranthene gas,Crankcase Running Exhaust,Single Unit Long-haul Truck,Urban Unrestricted Access,Diesel Fuel
2022,1,177,15,52,2,5,2202520515,0,Benzo(k)fluoranthene gas,Crankcase Running Exhaust,Single Unit Short-haul Truck,Urban Unrestricted Access,Diesel Fuel
2022,1,177,15,61,1,5,2201610515,0.000286754,Benzo(k)fluoranthene gas,Crankcase Running Exhaust,Combination Short-haul Truck,Urban Unrestricted Access,Gasoline
2022,1,177,15,53,1,5,2201530515,0.0178474,Benzo(k)fluoranthene gas,Crankcase Running Exhaust,Single Unit Long-haul Truck,Urban Unrestricted Access,Gasoline
2022,1,177,15,52,1,5,2201520515,0.283477,Benzo(k)fluoranthene gas,Crankcase Running Exhaust,Single Unit Short-haul Truck,Urban Unrestricted Access,Gasoline
2022,1,177,1,62,3,5,2203620501,0,Benzo(k)fluoranthene gas,Running Exhaust,Combination Long-haul Truck,Urban Unrestricted Access,Compressed Natural Gas (CNG)
2022,1,177,1,61,3,5,2203610501,0,Benzo(k)fluoranthene gas,Running Exhaust,Combination Short-haul Truck,Urban Unrestricted Access,Compressed Natural Gas (CNG)
2022,1,177,1,53,3,5,2203530501,0,Benzo(k)fluoranthene gas,Running Exhaust,Single Unit Long-haul Truck,Urban Unrestricted Access,Compressed Natural Gas (CNG)
2022,1,177,1,52,3,5,2203520501,0,Benzo(k)fluoranthene gas,Running Exhaust,Single Unit Short-haul Truck,Urban Unrestricted Access,Compressed Natural Gas (CNG)
2022,1,177,1,62,2,5,2202620501,0,Benzo(k)fluoranthene gas,Running Exhaust,Combination Long-haul Truck,Urban Unrestricted Access,Diesel Fuel
2022,1,177,1,61,2,5,2202610501,0,Benzo(k)fluoranthene gas,Running Exhaust,Combination Short-haul Truck,Urban Unrestricted Access,Diesel Fuel
2022,1,177,1,53,2,5,2202530501,0,Benzo(k)fluoranthene gas,Running Exhaust,Single Unit Long-haul Truck,Urban Unrestricted Access,Diesel Fuel
2022,1,177,1,52,2,5,2202520501,0,Benzo(k)fluoranthene gas,Running Exhaust,Single Unit Short-haul Truck,Urban Unrestricted Access,Diesel Fuel
2022,1,177,1,61,1,5,2201610501,0.0217238,Benzo(k)fluoranthene gas,Running Exhaust,Combination Short-haul Truck,Urban Unrestricted Access,Gasoline
2022,1,177,1,53,1,5,2201530501,1.35208,Benzo(k)fluoranthene gas,Running Exhaust,Single Unit Long-haul Truck,Urban Unrestricted Access,Gasoline
2022,1,177,1,52,1,5,2201520501,21.4755,Benzo(k)fluoranthene gas,Running Exhaust,Single Unit Short-haul Truck,Urban Unrestricted Access,Gasoline
2022,1,177,15,62,3,4,2203620415,0,Benzo(k)fluoranthene gas,Crankcase Running Exhaust,Combination Long-haul Truck,Urban Restricted Access,Compressed Natural Gas (CNG)
2022,1,177,15,61,3,4,2203610415,0,Benzo(k)fluoranthene gas,Crankcase Running Exhaust,Combination Short-haul Truck,Urban Restricted Access,Compressed Natural Gas (CNG)
2022,1,177,15,53,3,4,2203530415,0,Benzo(k)fluoranthene gas,Crankcase Running Exhaust,Single Unit Long-haul Truck,Urban Restricted Access,Compressed Natural Gas (CNG)
2022,1,177,15,52,3,4,2203520415,0,Benzo(k)fluoranthene gas,Crankcase Running Exhaust,Single Unit Short-haul Truck,Urban Restricted Access,Compressed Natural Gas (CNG)
2022,1,177,15,62,2,4,2202620415,0,Benzo(k)fluoranthene gas,Crankcase Running Exhaust,Combination Long-haul Truck,Urban Restricted Access,Diesel Fuel
2022,1,177,15,61,2,4,2202610415,0,Benzo(k)fluoranthene gas,Crankcase Running Exhaust,Combination Short-haul Truck,Urban Restricted Access,Diesel Fuel
2022,1,177,15,53,2,4,2202530415,0,Benzo(k)fluoranthene gas,Crankcase Running Exhaust,Single Unit Long-haul Truck,Urban Restricted Access,Diesel Fuel
2022,1,177,15,52,2,4,2202520415,0,Benzo(k)fluoranthene gas,Crankcase Running Exhaust,Single Unit Short-haul Truck,Urban Restricted Access,Diesel Fuel
2022,1,177,15,61,1,4,2201610415,0.000259274,Benzo(k)fluoranthene gas,Crankcase Running Exhaust,Combination Short-haul Truck,Urban Restricted Access,Gasoline
2022,1,177,15,53,1,4,2201530415,0.00354952,Benzo(k)fluoranthene gas,Crankcase Running Exhaust,Single Unit Long-haul Truck,Urban Restricted Access,Gasoline
2022,1,177,15,52,1,4,2201520415,0.0637905,Benzo(k)fluoranthene gas,Crankcase Running Exhaust,Single Unit Short-haul Truck,Urban Restricted Access,Gasoline
2022,1,177,1,62,3,4,2203620401,0,Benzo(k)fluoranthene gas,Running Exhaust,Combination Long-haul Truck,Urban Restricted Access,Compressed Natural Gas (CNG)
2022,1,177,1,61,3,4,2203610401,0,Benzo(k)fluoranthene gas,Running Exhaust,Combination Short-haul Truck,Urban Restricted Access,Compressed Natural Gas (CNG)
2022,1,177,1,53,3,4,2203530401,0,Benzo(k)fluoranthene gas,Running Exhaust,Single Unit Long-haul Truck,Urban Restricted Access,Compressed Natural Gas (CNG)
2022,1,177,1,52,3,4,2203520401,0,Benzo(k)fluoranthene gas,Running Exhaust,Single Unit Short-haul Truck,Urban Restricted Access,Compressed Natural Gas (CNG)
2022,1,177,1,62,2,4,2202620401,0,Benzo(k)fluoranthene gas,Running Exhaust,Combination Long-haul Truck,Urban Restricted Access,Diesel Fuel
2022,1,177,1,61,2,4,2202610401,0,Benzo(k)fluoranthene gas,Running Exhaust,Combination Short-haul Truck,Urban Restricted Access,Diesel Fuel
2022,1,177,1,53,2,4,2202530401,0,Benzo(k)fluoranthene gas,Running Exhaust,Single Unit Long-haul Truck,Urban Restricted Access,Diesel Fuel
2022,1,177,1,52,2,4,2202520401,0,Benzo(k)fluoranthene gas,Running Exhaust,Single Unit Short-haul Truck,Urban Restricted Access,Diesel Fuel
2022,1,177,1,61,1,4,2201610401,0.019642,Benzo(k)fluoranthene gas,Running Exhaust,Combination Short-haul Truck,Urban Restricted Access,Gasoline
2022,1,177,1,53,1,4,2201530401,0.268903,Benzo(k)fluoranthene gas,Running Exhaust,Single Unit Long-haul Truck,Urban Restricted Access,Gasoline
2022,1,177,1,52,1,4,2201520401,4.83261,Benzo(k)fluoranthene gas,Running Exhaust,Single Unit Short-haul Truck,Urban Restricted Access,Gasoline
2022,1,177,15,62,3,3,2203620315,0,Benzo(k)fluoranthene gas,Crankcase Running Exhaust,Combination Long-haul Truck,Rural Unrestricted Access,Compressed Natural Gas (CNG)
2022,1,177,15,61,3,3,2203610315,0,Benzo(k)fluoranthene gas,Crankcase Running Exhaust,Combination Short-haul Truck,Rural Unrestricted Access,Compressed Natural Gas (CNG)
2022,1,177,15,53,3,3,2203530315,0,Benzo(k)fluoranthene gas,Crankcase Running Exhaust,Single Unit Long-haul Truck,Rural Unrestricted Access,Compressed Natural Gas (CNG)
2022,1,177,15,52,3,3,2203520315,0,Benzo(k)fluoranthene gas,Crankcase Running Exhaust,Single Unit Short-haul Truck,Rural Unrestricted Access,Compressed Natural Gas (CNG)
2022,1,177,15,62,2,3,2202620315,0,Benzo(k)fluoranthene gas,Crankcase Running Exhaust,Combination Long-haul Truck,Rural Unrestricted Access,Diesel Fuel
2022,1,177,15,61,2,3,2202610315,0,Benzo(k)fluoranthene gas,Crankcase Running Exhaust,Combination Short-haul Truck,Rural Unrestricted Access,Diesel Fuel
2022,1,177,15,53,2,3,2202530315,0,Benzo(k)fluoranthene gas,Crankcase Running Exhaust,Single Unit Long-haul Truck,Rural Unrestricted Access,Diesel Fuel
2022,1,177,15,52,2,3,2202520315,0,Benzo(k)fluoranthene gas,Crankcase Running Exhaust,Single Unit Short-haul Truck,Rural Unrestricted Access,Diesel Fuel
2022,1,177,15,61,1,3,2201610315,4.54E-19,Benzo(k)fluoranthene gas,Crankcase Running Exhaust,Combination Short-haul Truck,Rural Unrestricted Access,Gasoline
2022,1,177,15,53,1,3,2201530315,1.32E-17,Benzo(k)fluoranthene gas,Crankcase Running Exhaust,Single Unit Long-haul Truck,Rural Unrestricted Access,Gasoline
2022,1,177,15,52,1,3,2201520315,2.20E-16,Benzo(k)fluoranthene gas,Crankcase Running Exhaust,Single Unit Short-haul Truck,Rural Unrestricted Access,Gasoline
2022,1,177,1,62,3,3,2203620301,0,Benzo(k)fluoranthene gas,Running Exhaust,Combination Long-haul Truck,Rural Unrestricted Access,Compressed Natural Gas (CNG)
2022,1,177,1,61,3,3,2203610301,0,Benzo(k)fluoranthene gas,Running Exhaust,Combination Short-haul Truck,Rural Unrestricted Access,Compressed Natural Gas (CNG)
2022,1,177,1,53,3,3,2203530301,0,Benzo(k)fluoranthene gas,Running Exhaust,Single Unit Long-haul Truck,Rural Unrestricted Access,Compressed Natural Gas (CNG)
2022,1,177,1,52,3,3,2203520301,0,Benzo(k)fluoranthene gas,Running Exhaust,Single Unit Short-haul Truck,Rural Unrestricted Access,Compressed Natural Gas (CNG)
2022,1,177,1,62,2,3,2202620301,0,Benzo(k)fluoranthene gas,Running Exhaust,Combination Long-haul Truck,Rural Unrestricted Access,Diesel Fuel
2022,1,177,1,61,2,3,2202610301,0,Benzo(k)fluoranthene gas,Running Exhaust,Combination Short-haul Truck,Rural Unrestricted Access,Diesel Fuel
2022,1,177,1,53,2,3,2202530301,0,Benzo(k)fluoranthene gas,Running Exhaust,Single Unit Long-haul Truck,Rural Unrestricted Access,Diesel Fuel
2022,1,177,1,52,2,3,2202520301,0,Benzo(k)fluoranthene gas,Running Exhaust,Single Unit Short-haul Truck,Rural Unrestricted Access,Diesel Fuel
2022,1,177,1,61,1,3,2201610301,3.44E-17,Benzo(k)fluoranthene gas,Running Exhaust,Combination Short-haul Truck,Rural Unrestricted Access,Gasoline
2022,1,177,1,53,1,3,2201530301,9.97E-16,Benzo(k)fluoranthene gas,Running Exhaust,Single Unit Long-haul Truck,Rural Unrestricted Access,Gasoline
2022,1,177,1,52,1,3,2201520301,1.66813E-14,Benzo(k)fluoranthene gas,Running Exhaust,Single Unit Short-haul Truck,Rural Unrestricted Access,Gasoline
2022,1,177,15,62,3,2,2203620215,0,Benzo(k)fluoranthene gas,Crankcase Running Exhaust,Combination Long-haul Truck,Rural Restricted Access,Compressed Natural Gas (CNG)
2022,1,177,15,61,3,2,2203610215,0,Benzo(k)fluoranthene gas,Crankcase Running Exhaust,Combination Short-haul Truck,Rural Restricted Access,Compressed Natural Gas (CNG)
2022,1,177,15,53,3,2,2203530215,0,Benzo(k)fluoranthene gas,Crankcase Running Exhaust,Single Unit Long-haul Truck,Rural Restricted Access,Compressed Natural Gas (CNG)
2022,1,177,15,52,3,2,2203520215,0,Benzo(k)fluoranthene gas,Crankcase Running Exhaust,Single Unit Short-haul Truck,Rural Restricted Access,Compressed Natural Gas (CNG)
2022,1,177,15,62,2,2,2202620215,0,Benzo(k)fluoranthene gas,Crankcase Running Exhaust,Combination Long-haul Truck,Rural Restricted Access,Diesel Fuel
2022,1,177,15,61,2,2,2202610215,0,Benzo(k)fluoranthene gas,Crankcase Running Exhaust,Combination Short-haul Truck,Rural Restricted Access,Diesel Fuel
2022,1,177,15,53,2,2,2202530215,0,Benzo(k)fluoranthene gas,Crankcase Running Exhaust,Single Unit Long-haul Truck,Rural Restricted Access,Diesel Fuel
2022,1,177,15,52,2,2,2202520215,0,Benzo(k)fluoranthene gas,Crankcase Running Exhaust,Single Unit Short-haul Truck,Rural Restricted Access,Diesel Fuel
2022,1,177,15,61,1,2,2201610215,5.60E-19,Benzo(k)fluoranthene gas,Crankcase Running Exhaust,Combination Short-haul Truck,Rural Restricted Access,Gasoline
2022,1,177,15,53,1,2,2201530215,7.66E-18,Benzo(k)fluoranthene gas,Crankcase Running Exhaust,Single Unit Long-haul Truck,Rural Restricted Access,Gasoline
2022,1,177,15,52,1,2,2201520215,1.33E-16,Benzo(k)fluoranthene gas,Crankcase Running Exhaust,Single Unit Short-haul Truck,Rural Restricted Access,Gasoline
2022,1,177,1,62,3,2,2203620201,0,Benzo(k)fluoranthene gas,Running Exhaust,Combination Long-haul Truck,Rural Restricted Access,Compressed Natural Gas (CNG)
2022,1,177,1,61,3,2,2203610201,0,Benzo(k)fluoranthene gas,Running Exhaust,Combination Short-haul Truck,Rural Restricted Access,Compressed Natural Gas (CNG)
2022,1,177,1,53,3,2,2203530201,0,Benzo(k)fluoranthene gas,Running Exhaust,Single Unit Long-haul Truck,Rural Restricted Access,Compressed Natural Gas (CNG)
2022,1,177,1,52,3,2,2203520201,0,Benzo(k)fluoranthene gas,Running Exhaust,Single Unit Short-haul Truck,Rural Restricted Access,Compressed Natural Gas (CNG)
2022,1,177,1,62,2,2,2202620201,0,Benzo(k)fluoranthene gas,Running Exhaust,Combination Long-haul Truck,Rural Restricted Access,Diesel Fuel
2022,1,177,1,61,2,2,2202610201,0,Benzo(k)fluoranthene gas,Running Exhaust,Combination Short-haul Truck,Rural Restricted Access,Diesel Fuel
2022,1,177,1,53,2,2,2202530201,0,Benzo(k)fluoranthene gas,Running Exhaust,Single Unit Long-haul Truck,Rural Restricted Access,Diesel Fuel
2022,1,177,1,52,2,2,2202520201,0,Benzo(k)fluoranthene gas,Running Exhaust,Single Unit Short-haul Truck,Rural Restricted Access,Diesel Fuel
2022,1,177,1,61,1,2,2201610201,4.24E-17,Benzo(k)fluoranthene gas,Running Exhaust,Combination Short-haul Truck,Rural Restricted Access,Gasoline
2022,1,177,1,53,1,2,2201530201,5.80E-16,Benzo(k)fluoranthene gas,Running Exhaust,Single Unit Long-haul Truck,Rural Restricted Access,Gasoline
2022,1,177,1,52,1,2,2201520201,1.00687E-14,Benzo(k)fluoranthene gas,Running Exhaust,Single Unit Short-haul Truck,Rural Restricted Access,Gasoline
2022,1,177,91,62,2,1,2202620191,0,Benzo(k)fluoranthene gas,Auxiliary Power Exhaust,Combination Long-haul Truck,Off-Network,Diesel Fuel
2022,1,177,90,62,3,1,2203620190,0,Benzo(k)fluoranthene gas,Extended Idle Exhaust,Combination Long-haul Truck,Off-Network,Compressed Natural Gas (CNG)
2022,1,177,90,62,2,1,2202620190,0,Benzo(k)fluoranthene gas,Extended Idle Exhaust,Combination Long-haul Truck,Off-Network,Diesel Fuel
2022,1,177,17,62,3,1,2203620117,0,Benzo(k)fluoranthene gas,Crankcase Extended Idle Exhaust,Combination Long-haul Truck,Off-Network,Compressed Natural Gas (CNG)
2022,1,177,17,62,2,1,2202620117,0,Benzo(k)fluoranthene gas,Crankcase Extended Idle Exhaust,Combination Long-haul Truck,Off-Network,Diesel Fuel
2022,1,177,16,62,3,1,2203620116,0,Benzo(k)fluoranthene gas,Crankcase Start Exhaust,Combination Long-haul Truck,Off-Network,Compressed Natural Gas (CNG)
2022,1,177,16,61,3,1,2203610116,0,Benzo(k)fluoranthene gas,Crankcase Start Exhaust,Combination Short-haul Truck,Off-Network,Compressed Natural Gas (CNG)
2022,1,177,16,53,3,1,2203530116,0,Benzo(k)fluoranthene gas,Crankcase Start Exhaust,Single Unit Long-haul Truck,Off-Network,Compressed Natural Gas (CNG)
2022,1,177,16,52,3,1,2203520116,0,Benzo(k)fluoranthene gas,Crankcase Start Exhaust,Single Unit Short-haul Truck,Off-Network,Compressed Natural Gas (CNG)
2022,1,177,16,62,2,1,2202620116,0,Benzo(k)fluoranthene gas,Crankcase Start Exhaust,Combination Long-haul Truck,Off-Network,Diesel Fuel
2022,1,177,16,61,2,1,2202610116,0,Benzo(k)fluoranthene gas,Crankcase Start Exhaust,Combination Short-haul Truck,Off-Network,Diesel Fuel
2022,1,177,16,53,2,1,2202530116,0,Benzo(k)fluoranthene gas,Crankcase Start Exhaust,Single Unit Long-haul Truck,Off-Network,Diesel Fuel
2022,1,177,16,52,2,1,2202520116,0,Benzo(k)fluoranthene gas,Crankcase Start Exhaust,Single Unit Short-haul Truck,Off-Network,Diesel Fuel
2022,1,177,16,61,1,1,2201610116,6.65449E-05,Benzo(k)fluoranthene gas,Crankcase Start Exhaust,Combination Short-haul Truck,Off-Network,Gasoline
2022,1,177,16,53,1,1,2201530116,0.0021108,Benzo(k)fluoranthene gas,Crankcase Start Exhaust,Single Unit Long-haul Truck,Off-Network,Gasoline
2022,1,177,16,52,1,1,2201520116,0.41658,Benzo(k)fluoranthene gas,Crankcase Start Exhaust,Single Unit Short-haul Truck,Off-Network,Gasoline
2022,1,177,15,62,3,1,2203620115,0,Benzo(k)fluoranthene gas,Crankcase Running Exhaust,Combination Long-haul Truck,Off-Network,Compressed Natural Gas (CNG)
2022,1,177,15,61,3,1,2203610115,0,Benzo(k)fluoranthene gas,Crankcase Running Exhaust,Combination Short-haul Truck,Off-Network,Compressed Natural Gas (CNG)
2022,1,177,15,53,3,1,2203530115,0,Benzo(k)fluoranthene gas,Crankcase Running Exhaust,Single Unit Long-haul Truck,Off-Network,Compressed Natural Gas (CNG)
2022,1,177,15,52,3,1,2203520115,0,Benzo(k)fluoranthene gas,Crankcase Running Exhaust,Single Unit Short-haul Truck,Off-Network,Compressed Natural Gas (CNG)
2022,1,177,15,62,2,1,2202620115,0,Benzo(k)fluoranthene gas,Crankcase Running Exhaust,Combination Long-haul Truck,Off-Network,Diesel Fuel
2022,1,177,15,61,2,1,2202610115,0,Benzo(k)fluoranthene gas,Crankcase Running Exhaust,Combination Short-haul Truck,Off-Network,Diesel Fuel
2022,1,177,15,53,2,1,2202530115,0,Benzo(k)fluoranthene gas,Crankcase Running Exhaust,Single Unit Long-haul Truck,Off-Network,Diesel Fuel
2022,1,177,15,52,2,1,2202520115,0,Benzo(k)fluoranthene gas,Crankcase Running Exhaust,Single Unit Short-haul Truck,Off-Network,Diesel Fuel
2022,1,177,15,61,1,1,2201610115,0.000017399,Benzo(k)fluoranthene gas,Crankcase Running Exhaust,Combination Short-haul Truck,Off-Network,Gasoline
2022,1,177,15,53,1,1,2201530115,0.00179108,Benzo(k)fluoranthene gas,Crankcase Running Exhaust,Single Unit Long-haul Truck,Off-Network,Gasoline
2022,1,177,15,52,1,1,2201520115,0.0278006,Benzo(k)fluoranthene gas,Crankcase Running Exhaust,Single Unit Short-haul Truck,Off-Network,Gasoline
2022,1,177,2,62,3,1,2203620102,0,Benzo(k)fluoranthene gas,Start Exhaust,Combination Long-haul Truck,Off-Network,Compressed Natural Gas (CNG)
2022,1,177,2,61,3,1,2203610102,0,Benzo(k)fluoranthene gas,Start Exhaust,Combination Short-haul Truck,Off-Network,Compressed Natural Gas (CNG)
2022,1,177,2,53,3,1,2203530102,0,Benzo(k)fluoranthene gas,Start Exhaust,Single Unit Long-haul Truck,Off-Network,Compressed Natural Gas (CNG)
2022,1,177,2,52,3,1,2203520102,0,Benzo(k)fluoranthene gas,Start Exhaust,Single Unit Short-haul Truck,Off-Network,Compressed Natural Gas (CNG)
2022,1,177,2,62,2,1,2202620102,0,Benzo(k)fluoranthene gas,Start Exhaust,Combination Long-haul Truck,Off-Network,Diesel Fuel
2022,1,177,2,61,2,1,2202610102,0,Benzo(k)fluoranthene gas,Start Exhaust,Combination Short-haul Truck,Off-Network,Diesel Fuel
2022,1,177,2,53,2,1,2202530102,0,Benzo(k)fluoranthene gas,Start Exhaust,Single Unit Long-haul Truck,Off-Network,Diesel Fuel
2022,1,177,2,52,2,1,2202520102,0,Benzo(k)fluoranthene gas,Start Exhaust,Single Unit Short-haul Truck,Off-Network,Diesel Fuel
2022,1,177,2,61,1,1,2201610102,0.00504128,Benzo(k)fluoranthene gas,Start Exhaust,Combination Short-haul Truck,Off-Network,Gasoline
2022,1,177,2,53,1,1,2201530102,0.159909,Benzo(k)fluoranthene gas,Start Exhaust,Single Unit Long-haul Truck,Off-Network,Gasoline
2022,1,177,2,52,1,1,2201520102,31.5591,Benzo(k)fluoranthene gas,Start Exhaust,Single Unit Short-haul Truck,Off-Network,Gasoline
2022,1,177,1,62,3,1,2203620101,0,Benzo(k)fluoranthene gas,Running Exhaust,Combination Long-haul Truck,Off-Network,Compressed Natural Gas (CNG)
2022,1,177,1,61,3,1,2203610101,0,Benzo(k)fluoranthene gas,Running Exhaust,Combination Short-haul Truck,Off-Network,Compressed Natural Gas (CNG)
2022,1,177,1,53,3,1,2203530101,0,Benzo(k)fluoranthene gas,Running Exhaust,Single Unit Long-haul Truck,Off-Network,Compressed Natural Gas (CNG)
2022,1,177,1,52,3,1,2203520101,0,Benzo(k)fluoranthene gas,Running Exhaust,Single Unit Short-haul Truck,Off-Network,Compressed Natural Gas (CNG)
2022,1,177,1,62,2,1,2202620101,0,Benzo(k)fluoranthene gas,Running Exhaust,Combination Long-haul Truck,Off-Network,Diesel Fuel
2022,1,177,1,61,2,1,2202610101,0,Benzo(k)fluoranthene gas,Running Exhaust,Combination Short-haul Truck,Off-Network,Diesel Fuel
2022,1,177,1,53,2,1,2202530101,0,Benzo(k)fluoranthene gas,Running Exhaust,Single Unit Long-haul Truck,Off-Network,Diesel Fuel
2022,1,177,1,52,2,1,2202520101,0,Benzo(k)fluoranthene gas,Running Exhaust,Single Unit Short-haul Truck,Off-Network,Diesel Fuel
2022,1,177,1,61,1,1,2201610101,0.00131811,Benzo(k)fluoranthene gas,Running Exhaust,Combination Short-haul Truck,Off-Network,Gasoline
2022,1,177,1,53,1,1,2201530101,0.135688,Benzo(k)fluoranthene gas,Running Exhaust,Single Unit Long-haul Truck,Off-Network,Gasoline
2022,1,177,1,52,1,1,2201520101,2.10611,Benzo(k)fluoranthene gas,Running Exhaust,Single Unit Short-haul Truck,Off-Network,Gasoline
2022,1,176,15,62,3,5,2203620515,0,"Benzo(g,h,i)perylene gas",Crankcase Running Exhaust,Combination Long-haul Truck,Urban Unrestricted Access,Compressed Natural Gas (CNG)
