yearID,monthID,pollutantID,processID,sourceTypeID,fuelTypeID,roadTypeID,SCC,emissionQuant,pollutant_name,process_name,roadtype_name,sourcetype_name
2022,1,69,1,53,1,5,2201530501,1.57141,Fluoranthene particle,Running Exhaust,Urban Unrestricted Access,Single Unit Long-haul Truck
2022,7,69,1,53,1,4,2201530401,0.808935,Fluoranthene particle,Running Exhaust,Urban Restricted Access,Single Unit Long-haul Truck
2022,1,69,1,53,1,4,2201530401,0.68683,Fluoranthene particle,Running Exhaust,Urban Restricted Access,Single Unit Long-haul Truck
2022,7,69,16,52,2,1,2202520116,0.552097,Fluoranthene particle,Crankcase Start Exhaust,Off-Network,Single Unit Short-haul Truck
2022,1,69,16,52,1,1,2201520116,0.523875,Fluoranthene particle,Crankcase Start Exhaust,Off-Network,Single Unit Short-haul Truck
2022,7,69,2,62,2,1,2202620102,0.477448,Fluoranthene particle,Start Exhaust,Off-Network,Combination Long-haul Truck
2022,1,69,16,52,2,1,2202520116,0.437046,Fluoranthene particle,Crankcase Start Exhaust,Off-Network,Single Unit Short-haul Truck
2022,1,69,2,62,2,1,2202620102,0.377953,Fluoranthene particle,Start Exhaust,Off-Network,Combination Long-haul Truck
2022,1,69,2,53,1,1,2201530102,0.286433,Fluoranthene particle,Start Exhaust,Off-Network,Single Unit Long-haul Truck
2022,7,69,15,52,1,5,2201520515,0.277742,Fluoranthene particle,Crankcase Running Exhaust,Urban Unrestricted Access,Single Unit Short-haul Truck
2022,1,69,15,52,1,5,2201520515,0.235551,Fluoranthene particle,Crankcase Running Exhaust,Urban Unrestricted Access,Single Unit Short-haul Truck
2022,7,69,16,62,2,1,2202620116,0.171551,Fluoranthene particle,Crankcase Start Exhaust,Off-Network,Combination Long-haul Truck
2022,7,69,15,52,1,4,2201520415,0.142031,Fluoranthene particle,Crankcase Running Exhaust,Urban Restricted Access,Single Unit Short-haul Truck
2022,1,69,16,62,2,1,2202620116,0.135802,Fluoranthene particle,Crankcase Start Exhaust,Off-Network,Combination Long-haul Truck
2022,7,69,1,53,1,1,2201530101,0.122565,Fluoranthene particle,Running Exhaust,Off-Network,Single Unit Long-haul Truck
2022,1,69,15,52,1,4,2201520415,0.120463,Fluoranthene particle,Crankcase Running Exhaust,Urban Restricted Access,Single Unit Short-haul Truck
2022,7,69,1,52,3,5,2203520501,0.112793,Fluoranthene particle,Running Exhaust,Urban Unrestricted Access,Single Unit Short-haul Truck
2022,1,69,1,53,1,1,2201530101,0.103899,Fluoranthene particle,Running Exhaust,Off-Network,Single Unit Long-haul Truck
2022,7,69,16,52,1,1,2201520116,0.102679,Fluoranthene particle,Crankcase Start Exhaust,Off-Network,Single Unit Short-haul Truck
2022,1,69,1,52,3,5,2203520501,0.0972252,Fluoranthene particle,Running Exhaust,Urban Unrestricted Access,Single Unit Short-haul Truck
2022,7,69,2,61,2,1,2202610102,0.0840116,Fluoranthene particle,Start Exhaust,Off-Network,Combination Short-haul Truck
2022,1,69,2,61,2,1,2202610102,0.0665046,Fluoranthene particle,Start Exhaust,Off-Network,Combination Short-haul Truck
2022,7,69,2,53,1,1,2201530102,0.0545905,Fluoranthene particle,Start Exhaust,Off-Network,Single Unit Long-haul Truck
2022,7,69,16,61,2,1,2202610116,0.0286707,Fluoranthene particle,Crankcase Start Exhaust,Off-Network,Combination Short-haul Truck
2022,7,69,1,52,3,4,2203520401,0.0283277,Fluoranthene particle,Running Exhaust,Urban Restricted Access,Single Unit Short-haul Truck
2022,7,69,1,61,3,5,2203610501,0.0258238,Fluoranthene particle,Running Exhaust,Urban Unrestricted Access,Combination Short-haul Truck
2022,1,69,1,61,3,5,2203610501,0.0247673,Fluoranthene particle,Running Exhaust,Urban Unrestricted Access,Combination Short-haul Truck
2022,1,69,1,52,3,4,2203520401,0.0244159,Fluoranthene particle,Running Exhaust,Urban Restricted Access,Single Unit Short-haul Truck
2022,1,69,16,61,2,1,2202610116,0.0226961,Fluoranthene particle,Crankcase Start Exhaust,Off-Network,Combination Short-haul Truck
2022,7,69,2,53,2,1,2202530102,0.0202965,Fluoranthene particle,Start Exhaust,Off-Network,Single Unit Long-haul Truck
2022,7,69,15,52,1,1,2201520115,0.0181537,Fluoranthene particle,Crankcase Running Exhaust,Off-Network,Single Unit Short-haul Truck
2022,1,69,2,53,2,1,2202530102,0.0160669,Fluoranthene particle,Start Exhaust,Off-Network,Single Unit Long-haul Truck
2022,1,69,15,52,1,1,2201520115,0.0153741,Fluoranthene particle,Crankcase Running Exhaust,Off-Network,Single Unit Short-haul Truck
2022,7,69,15,53,1,5,2201530515,0.0148026,Fluoranthene particle,Crankcase Running Exhaust,Urban Unrestricted Access,Single Unit Long-haul Truck
2022,7,69,1,61,1,5,2201610501,0.0141604,Fluoranthene particle,Running Exhaust,Urban Unrestricted Access,Combination Short-haul Truck
2022,1,69,1,61,1,5,2201610501,0.0133426,Fluoranthene particle,Running Exhaust,Urban Unrestricted Access,Combination Short-haul Truck
2022,1,69,2,61,1,1,2201610102,0.0131098,Fluoranthene particle,Start Exhaust,Off-Network,Combination Short-haul Truck
2022,1,69,15,53,1,5,2201530515,0.0125713,Fluoranthene particle,Crankcase Running Exhaust,Urban Unrestricted Access,Single Unit Long-haul Truck
2022,7,69,1,61,3,4,2203610401,0.0104178,Fluoranthene particle,Running Exhaust,Urban Restricted Access,Combination Short-haul Truck
2022,1,69,1,61,3,4,2203610401,0.00999478,Fluoranthene particle,Running Exhaust,Urban Restricted Access,Combination Short-haul Truck
2022,7,69,1,61,1,4,2201610401,0.00952469,Fluoranthene particle,Running Exhaust,Urban Restricted Access,Combination Short-haul Truck
2022,1,69,1,61,1,4,2201610401,0.00897735,Fluoranthene particle,Running Exhaust,Urban Restricted Access,Combination Short-haul Truck
2022,7,69,1,52,3,1,2203520101,0.00715323,Fluoranthene particle,Running Exhaust,Off-Network,Single Unit Short-haul Truck
2022,7,69,15,53,1,4,2201530415,0.00647148,Fluoranthene particle,Crankcase Running Exhaust,Urban Restricted Access,Single Unit Long-haul Truck
2022,7,69,1,53,3,5,2203530501,0.00621126,Fluoranthene particle,Running Exhaust,Urban Unrestricted Access,Single Unit Long-haul Truck
2022,1,69,1,52,3,1,2203520101,0.00616769,Fluoranthene particle,Running Exhaust,Off-Network,Single Unit Short-haul Truck
2022,7,69,16,53,2,1,2202530116,0.00571733,Fluoranthene particle,Crankcase Start Exhaust,Off-Network,Single Unit Long-haul Truck
2022,7,69,1,62,3,5,2203620501,0.00554517,Fluoranthene particle,Running Exhaust,Urban Unrestricted Access,Combination Long-haul Truck
2022,1,69,15,53,1,4,2201530415,0.00549464,Fluoranthene particle,Crankcase Running Exhaust,Urban Restricted Access,Single Unit Long-haul Truck
2022,1,69,1,62,3,5,2203620501,0.005402,Fluoranthene particle,Running Exhaust,Urban Unrestricted Access,Combination Long-haul Truck
2022,1,69,1,53,3,5,2203530501,0.00535399,Fluoranthene particle,Running Exhaust,Urban Unrestricted Access,Single Unit Long-haul Truck
2022,1,69,16,53,2,1,2202530116,0.00452591,Fluoranthene particle,Crankcase Start Exhaust,Off-Network,Single Unit Long-haul Truck
2022,7,69,1,62,3,4,2203620401,0.00380681,Fluoranthene particle,Running Exhaust,Urban Restricted Access,Combination Long-haul Truck
2022,1,69,1,62,3,4,2203620401,0.0037091,Fluoranthene particle,Running Exhaust,Urban Restricted Access,Combination Long-haul Truck
2022,7,69,2,61,1,1,2201610102,0.00250282,Fluoranthene particle,Start Exhaust,Off-Network,Combination Short-haul Truck
2022,1,69,16,53,1,1,2201530116,0.00229146,Fluoranthene particle,Crankcase Start Exhaust,Off-Network,Single Unit Long-haul Truck
2022,7,69,1,53,3,4,2203530401,0.00213925,Fluoranthene particle,Running Exhaust,Urban Restricted Access,Single Unit Long-haul Truck
2022,7,69,1,61,3,1,2203610101,0.0018558,Fluoranthene particle,Running Exhaust,Off-Network,Combination Short-haul Truck
2022,1,69,1,53,3,4,2203530401,0.00184392,Fluoranthene particle,Running Exhaust,Urban Restricted Access,Single Unit Long-haul Truck
2022,1,69,1,61,3,1,2203610101,0.00178115,Fluoranthene particle,Running Exhaust,Off-Network,Combination Short-haul Truck
2022,7,69,2,52,3,1,2203520102,0.00172881,Fluoranthene particle,Start Exhaust,Off-Network,Single Unit Short-haul Truck
2022,1,69,2,52,3,1,2203520102,0.00136855,Fluoranthene particle,Start Exhaust,Off-Network,Single Unit Short-haul Truck
2022,7,69,15,53,1,1,2201530115,0.000980517,Fluoranthene particle,Crankcase Running Exhaust,Off-Network,Single Unit Long-haul Truck
2022,7,69,15,52,3,5,2203520515,0.000902342,Fluoranthene particle,Crankcase Running Exhaust,Urban Unrestricted Access,Single Unit Short-haul Truck
2022,1,69,15,53,1,1,2201530115,0.000831194,Fluoranthene particle,Crankcase Running Exhaust,Off-Network,Single Unit Long-haul Truck
2022,1,69,15,52,3,5,2203520515,0.000777801,Fluoranthene particle,Crankcase Running Exhaust,Urban Unrestricted Access,Single Unit Short-haul Truck
2022,7,69,1,61,1,1,2201610101,0.000560014,Fluoranthene particle,Running Exhaust,Off-Network,Combination Short-haul Truck
2022,1,69,1,61,1,1,2201610101,0.000528106,Fluoranthene particle,Running Exhaust,Off-Network,Combination Short-haul Truck
2022,7,69,1,53,3,1,2203530101,0.000506354,Fluoranthene particle,Running Exhaust,Off-Network,Single Unit Long-haul Truck
2022,7,69,16,53,1,1,2201530116,0.000436724,Fluoranthene particle,Crankcase Start Exhaust,Off-Network,Single Unit Long-haul Truck
2022,1,69,1,53,3,1,2203530101,0.000436592,Fluoranthene particle,Running Exhaust,Off-Network,Single Unit Long-haul Truck
2022,7,69,15,52,3,4,2203520415,0.000226622,Fluoranthene particle,Crankcase Running Exhaust,Urban Restricted Access,Single Unit Short-haul Truck
2022,7,69,15,61,3,5,2203610515,0.00020659,Fluoranthene particle,Crankcase Running Exhaust,Urban Unrestricted Access,Combination Short-haul Truck
2022,1,69,15,61,3,5,2203610515,0.000198138,Fluoranthene particle,Crankcase Running Exhaust,Urban Unrestricted Access,Combination Short-haul Truck
2022,1,69,15,52,3,4,2203520415,0.000195327,Fluoranthene particle,Crankcase Running Exhaust,Urban Restricted Access,Single Unit Short-haul Truck
2022,7,69,90,62,3,1,2203620190,0.000162314,Fluoranthene particle,Extended Idle Exhaust,Off-Network,Combination Long-haul Truck
2022,1,69,90,62,3,1,2203620190,0.000157983,Fluoranthene particle,Extended Idle Exhaust,Off-Network,Combination Long-haul Truck
2022,7,69,2,61,3,1,2203610102,0.000144836,Fluoranthene particle,Start Exhaust,Off-Network,Combination Short-haul Truck
2022,1,69,2,61,3,1,2203610102,0.000114654,Fluoranthene particle,Start Exhaust,Off-Network,Combination Short-haul Truck
2022,7,69,15,61,1,5,2201610515,0.000113283,Fluoranthene particle,Crankcase Running Exhaust,Urban Unrestricted Access,Combination Short-haul Truck
2022,1,69,15,61,1,5,2201610515,0.000106741,Fluoranthene particle,Crankcase Running Exhaust,Urban Unrestricted Access,Combination Short-haul Truck
2022,1,69,16,61,1,1,2201610116,0.000104879,Fluoranthene particle,Crankcase Start Exhaust,Off-Network,Combination Short-haul Truck
2022,7,69,1,62,3,1,2203620101,0.000103851,Fluoranthene particle,Running Exhaust,Off-Network,Combination Long-haul Truck
2022,1,69,1,62,3,1,2203620101,0.000101227,Fluoranthene particle,Running Exhaust,Off-Network,Combination Long-haul Truck
2022,7,69,15,61,3,4,2203610415,8.33428E-05,Fluoranthene particle,Crankcase Running Exhaust,Urban Restricted Access,Combination Short-haul Truck
2022,1,69,15,61,3,4,2203610415,7.99582E-05,Fluoranthene particle,Crankcase Running Exhaust,Urban Restricted Access,Combination Short-haul Truck
2022,7,69,15,61,1,4,2201610415,7.61975E-05,Fluoranthene particle,Crankcase Running Exhaust,Urban Restricted Access,Combination Short-haul Truck
2022,1,69,15,61,1,4,2201610415,7.18188E-05,Fluoranthene particle,Crankcase Running Exhaust,Urban Restricted Access,Combination Short-haul Truck
2022,7,69,15,52,3,1,2203520115,5.72258E-05,Fluoranthene particle,Crankcase Running Exhaust,Off-Network,Single Unit Short-haul Truck
2022,7,69,15,53,3,5,2203530515,4.96901E-05,Fluoranthene particle,Crankcase Running Exhaust,Urban Unrestricted Access,Single Unit Long-haul Truck
2022,1,69,15,52,3,1,2203520115,4.93415E-05,Fluoranthene particle,Crankcase Running Exhaust,Off-Network,Single Unit Short-haul Truck
2022,7,69,15,62,3,5,2203620515,4.43614E-05,Fluoranthene particle,Crankcase Running Exhaust,Urban Unrestricted Access,Combination Long-haul Truck
2022,1,69,15,62,3,5,2203620515,0.000043216,Fluoranthene particle,Crankcase Running Exhaust,Urban Unrestricted Access,Combination Long-haul Truck
2022,1,69,15,53,3,5,2203530515,4.28319E-05,Fluoranthene particle,Crankcase Running Exhaust,Urban Unrestricted Access,Single Unit Long-haul Truck
2022,7,69,15,62,3,4,2203620415,3.04545E-05,Fluoranthene particle,Crankcase Running Exhaust,Urban Restricted Access,Combination Long-haul Truck
2022,1,69,15,62,3,4,2203620415,2.96728E-05,Fluoranthene particle,Crankcase Running Exhaust,Urban Restricted Access,Combination Long-haul Truck
2022,7,69,2,62,3,1,2203620102,2.54624E-05,Fluoranthene particle,Start Exhaust,Off-Network,Combination Long-haul Truck
2022,1,69,2,62,3,1,2203620102,2.01563E-05,Fluoranthene particle,Start Exhaust,Off-Network,Combination Long-haul Truck
2022,7,69,16,61,1,1,2201610116,2.00226E-05,Fluoranthene particle,Crankcase Start Exhaust,Off-Network,Combination Short-haul Truck
2022,7,69,15,53,3,4,2203530415,0.000017114,Fluoranthene particle,Crankcase Running Exhaust,Urban Restricted Access,Single Unit Long-haul Truck
2022,7,69,15,61,3,1,2203610115,1.48464E-05,Fluoranthene particle,Crankcase Running Exhaust,Off-Network,Combination Short-haul Truck
2022,1,69,15,53,3,4,2203530415,1.47513E-05,Fluoranthene particle,Crankcase Running Exhaust,Urban Restricted Access,Single Unit Long-haul Truck
2022,1,69,15,61,3,1,2203610115,1.42492E-05,Fluoranthene particle,Crankcase Running Exhaust,Off-Network,Combination Short-haul Truck
2022,7,69,16,52,3,1,2203520116,1.38305E-05,Fluoranthene particle,Crankcase Start Exhaust,Off-Network,Single Unit Short-haul Truck
2022,7,69,2,53,3,1,2203530102,0.000011563,Fluoranthene particle,Start Exhaust,Off-Network,Single Unit Long-haul Truck
2022,1,69,16,52,3,1,2203520116,1.09484E-05,Fluoranthene particle,Crankcase Start Exhaust,Off-Network,Single Unit Short-haul Truck
2022,1,69,2,53,3,1,2203530102,9.15341E-06,Fluoranthene particle,Start Exhaust,Off-Network,Single Unit Long-haul Truck
2022,7,69,15,61,1,1,2201610115,4.48011E-06,Fluoranthene particle,Crankcase Running Exhaust,Off-Network,Combination Short-haul Truck
2022,1,69,15,61,1,1,2201610115,4.22485E-06,Fluoranthene particle,Crankcase Running Exhaust,Off-Network,Combination Short-haul Truck
2022,7,69,15,53,3,1,2203530115,4.05083E-06,Fluoranthene particle,Crankcase Running Exhaust,Off-Network,Single Unit Long-haul Truck
2022,1,69,15,53,3,1,2203530115,3.49274E-06,Fluoranthene particle,Crankcase Running Exhaust,Off-Network,Single Unit Long-haul Truck
2022,7,69,17,62,3,1,2203620117,1.29851E-06,Fluoranthene particle,Crankcase Extended Idle Exhaust,Off-Network,Combination Long-haul Truck
2022,1,69,17,62,3,1,2203620117,1.26387E-06,Fluoranthene particle,Crankcase Extended Idle Exhaust,Off-Network,Combination Long-haul Truck
2022,7,69,16,61,3,1,2203610116,1.15869E-06,Fluoranthene particle,Crankcase Start Exhaust,Off-Network,Combination Short-haul Truck
2022,1,69,16,61,3,1,2203610116,9.17231E-07,Fluoranthene particle,Crankcase Start Exhaust,Off-Network,Combination Short-haul Truck
2022,7,69,15,62,3,1,2203620115,8.30807E-07,Fluoranthene particle,Crankcase Running Exhaust,Off-Network,Combination Long-haul Truck
2022,1,69,15,62,3,1,2203620115,8.09813E-07,Fluoranthene particle,Crankcase Running Exhaust,Off-Network,Combination Long-haul Truck
2022,7,69,16,62,3,1,2203620116,2.03699E-07,Fluoranthene particle,Crankcase Start Exhaust,Off-Network,Combination Long-haul Truck
2022,1,69,16,62,3,1,2203620116,1.6125E-07,Fluoranthene particle,Crankcase Start Exhaust,Off-Network,Combination Long-haul Truck
2022,7,69,16,53,3,1,2203530116,9.2504E-08,Fluoranthene particle,Crankcase Start Exhaust,Off-Network,Single Unit Long-haul Truck
2022,1,69,16,53,3,1,2203530116,7.32273E-08,Fluoranthene particle,Crankcase Start Exhaust,Off-Network,Single Unit Long-haul Truck
2022,7,69,1,62,2,3,2202620301,3.11642E-12,Fluoranthene particle,Running Exhaust,Rural Unrestricted Access,Combination Long-haul Truck
2022,1,69,1,62,2,3,2202620301,3.03256E-12,Fluoranthene particle,Running Exhaust,Rural Unrestricted Access,Combination Long-haul Truck
2022,7,69,15,62,2,3,2202620315,2.90382E-12,Fluoranthene particle,Crankcase Running Exhaust,Rural Unrestricted Access,Combination Long-haul Truck
2022,1,69,15,62,2,3,2202620315,2.82569E-12,Fluoranthene particle,Crankcase Running Exhaust,Rural Unrestricted Access,Combination Long-haul Truck
2022,7,69,1,62,2,2,2202620201,2.20644E-12,Fluoranthene particle,Running Exhaust,Rural Restricted Access,Combination Long-haul Truck
2022,1,69,1,62,2,2,2202620201,2.14786E-12,Fluoranthene particle,Running Exhaust,Rural Restricted Access,Combination Long-haul Truck
2022,7,69,15,62,2,2,2202620215,2.05592E-12,Fluoranthene particle,Crankcase Running Exhaust,Rural Restricted Access,Combination Long-haul Truck
2022,1,69,15,62,2,2,2202620215,2.00133E-12,Fluoranthene particle,Crankcase Running Exhaust,Rural Restricted Access,Combination Long-haul Truck
2022,7,69,1,52,2,3,2202520301,9.61505E-13,Fluoranthene particle,Running Exhaust,Rural Unrestricted Access,Single Unit Short-haul Truck
2022,1,69,1,52,2,3,2202520301,8.28792E-13,Fluoranthene particle,Running Exhaust,Rural Unrestricted Access,Single Unit Short-haul Truck
2022,7,69,1,52,2,2,2202520201,7.16686E-13,Fluoranthene particle,Running Exhaust,Rural Restricted Access,Single Unit Short-haul Truck
2022,7,69,15,52,2,3,2202520315,6.92634E-13,Fluoranthene particle,Crankcase Running Exhaust,Rural Unrestricted Access,Single Unit Short-haul Truck
2022,1,69,1,52,2,2,2202520201,6.17764E-13,Fluoranthene particle,Running Exhaust,Rural Restricted Access,Single Unit Short-haul Truck
2022,1,69,15,52,2,3,2202520315,5.97033E-13,Fluoranthene particle,Crankcase Running Exhaust,Rural Unrestricted Access,Single Unit Short-haul Truck
2022,7,69,15,52,2,2,2202520215,4.90847E-13,Fluoranthene particle,Crankcase Running Exhaust,Rural Restricted Access,Single Unit Short-haul Truck
2022,1,69,15,52,2,2,2202520215,4.23096E-13,Fluoranthene particle,Crankcase Running Exhaust,Rural Restricted Access,Single Unit Short-haul Truck
2022,7,69,1,61,2,3,2202610301,2.07212E-13,Fluoranthene particle,Running Exhaust,Rural Unrestricted Access,Combination Short-haul Truck
2022,1,69,1,61,2,3,2202610301,1.98596E-13,Fluoranthene particle,Running Exhaust,Rural Unrestricted Access,Combination Short-haul Truck
2022,7,69,15,61,2,3,2202610315,1.91039E-13,Fluoranthene particle,Crankcase Running Exhaust,Rural Unrestricted Access,Combination Short-haul Truck
2022,1,69,15,61,2,3,2202610315,1.83095E-13,Fluoranthene particle,Crankcase Running Exhaust,Rural Unrestricted Access,Combination Short-haul Truck
2022,7,69,1,61,2,2,2202610201,1.43754E-13,Fluoranthene particle,Running Exhaust,Rural Restricted Access,Combination Short-haul Truck
2022,1,69,1,61,2,2,2202610201,1.37775E-13,Fluoranthene particle,Running Exhaust,Rural Restricted Access,Combination Short-haul Truck
2022,7,69,15,61,2,2,2202610215,1.32492E-13,Fluoranthene particle,Crankcase Running Exhaust,Rural Restricted Access,Combination Short-haul Truck
2022,1,69,15,61,2,2,2202610215,1.26982E-13,Fluoranthene particle,Crankcase Running Exhaust,Rural Restricted Access,Combination Short-haul Truck
2022,7,69,1,53,2,3,2202530301,7.31409E-14,Fluoranthene particle,Running Exhaust,Rural Unrestricted Access,Single Unit Long-haul Truck
2022,1,69,1,53,2,3,2202530301,6.30455E-14,Fluoranthene particle,Running Exhaust,Rural Unrestricted Access,Single Unit Long-haul Truck
2022,7,69,15,53,2,3,2202530315,5.84695E-14,Fluoranthene particle,Crankcase Running Exhaust,Rural Unrestricted Access,Single Unit Long-haul Truck
2022,7,69,1,53,2,2,2202530201,5.33496E-14,Fluoranthene particle,Running Exhaust,Rural Restricted Access,Single Unit Long-haul Truck
2022,1,69,15,53,2,3,2202530315,5.03991E-14,Fluoranthene particle,Crankcase Running Exhaust,Rural Unrestricted Access,Single Unit Long-haul Truck
2022,7,69,1,52,1,3,2201520301,4.63533E-14,Fluoranthene particle,Running Exhaust,Rural Unrestricted Access,Single Unit Short-haul Truck
2022,1,69,1,53,2,2,2202530201,4.59859E-14,Fluoranthene particle,Running Exhaust,Rural Restricted Access,Single Unit Long-haul Truck
2022,7,69,1,52,1,2,2201520201,4.20773E-14,Fluoranthene particle,Running Exhaust,Rural Restricted Access,Single Unit Short-haul Truck
2022,7,69,15,53,2,2,2202530215,4.12576E-14,Fluoranthene particle,Crankcase Running Exhaust,Rural Restricted Access,Single Unit Long-haul Truck
2022,1,69,1,52,1,3,2201520301,3.93242E-14,Fluoranthene particle,Running Exhaust,Rural Unrestricted Access,Single Unit Short-haul Truck
2022,1,69,1,52,1,2,2201520201,3.56862E-14,Fluoranthene particle,Running Exhaust,Rural Restricted Access,Single Unit Short-haul Truck
2022,1,69,15,53,2,2,2202530215,3.55628E-14,Fluoranthene particle,Crankcase Running Exhaust,Rural Restricted Access,Single Unit Long-haul Truck
2022,7,69,1,53,1,3,2201530301,2.22336E-15,Fluoranthene particle,Running Exhaust,Rural Unrestricted Access,Single Unit Long-haul Truck
2022,7,69,1,53,1,2,2201530201,2.03296E-15,Fluoranthene particle,Running Exhaust,Rural Restricted Access,Single Unit Long-haul Truck
2022,1,69,1,53,1,3,2201530301,1.88811E-15,Fluoranthene particle,Running Exhaust,Rural Unrestricted Access,Single Unit Long-haul Truck
2022,1,69,1,53,1,2,2201530201,1.72608E-15,Fluoranthene particle,Running Exhaust,Rural Restricted Access,Single Unit Long-haul Truck
2022,7,69,15,52,1,3,2201520315,3.71E-16,Fluoranthene particle,Crankcase Running Exhaust,Rural Unrestricted Access,Single Unit Short-haul Truck
2022,7,69,15,52,1,2,2201520215,3.37E-16,Fluoranthene particle,Crankcase Running Exhaust,Rural Restricted Access,Single Unit Short-haul Truck
2022,1,69,15,52,1,3,2201520315,3.15E-16,Fluoranthene particle,Crankcase Running Exhaust,Rural Unrestricted Access,Single Unit Short-haul Truck
2022,1,69,15,52,1,2,2201520215,2.85E-16,Fluoranthene particle,Crankcase Running Exhaust,Rural Restricted Access,Single Unit Short-haul Truck
2022,7,69,1,52,3,3,2203520301,9.61E-17,Fluoranthene particle,Running Exhaust,Rural Unrestricted Access,Single Unit Short-haul Truck
2022,1,69,1,52,3,3,2203520301,8.28E-17,Fluoranthene particle,Running Exhaust,Rural Unrestricted Access,Single Unit Short-haul Truck
2022,7,69,1,52,3,2,2203520201,5.51E-17,Fluoranthene particle,Running Exhaust,Rural Restricted Access,Single Unit Short-haul Truck
2022,1,69,1,52,3,2,2203520201,4.75E-17,Fluoranthene particle,Running Exhaust,Rural Restricted Access,Single Unit Short-haul Truck
2022,7,69,1,61,3,3,2203610301,3.11E-17,Fluoranthene particle,Running Exhaust,Rural Unrestricted Access,Combination Short-haul Truck
2022,1,69,1,61,3,3,2203610301,2.98E-17,Fluoranthene particle,Running Exhaust,Rural Unrestricted Access,Combination Short-haul Truck
2022,7,69,1,61,1,3,2201610301,2.17E-17,Fluoranthene particle,Running Exhaust,Rural Unrestricted Access,Combination Short-haul Truck
2022,1,69,1,61,1,3,2201610301,2.05E-17,Fluoranthene particle,Running Exhaust,Rural Unrestricted Access,Combination Short-haul Truck
2022,7,69,1,61,1,2,2201610201,1.87E-17,Fluoranthene particle,Running Exhaust,Rural Restricted Access,Combination Short-haul Truck
2022,7,69,15,53,1,3,2201530315,1.78E-17,Fluoranthene particle,Crankcase Running Exhaust,Rural Unrestricted Access,Single Unit Long-haul Truck
2022,1,69,1,61,1,2,2201610201,1.76E-17,Fluoranthene particle,Running Exhaust,Rural Restricted Access,Combination Short-haul Truck
2022,7,69,1,61,3,2,2203610201,1.76E-17,Fluoranthene particle,Running Exhaust,Rural Restricted Access,Combination Short-haul Truck
2022,1,69,1,61,3,2,2203610201,1.68E-17,Fluoranthene particle,Running Exhaust,Rural Restricted Access,Combination Short-haul Truck
2022,7,69,15,53,1,2,2201530215,1.63E-17,Fluoranthene particle,Crankcase Running Exhaust,Rural Restricted Access,Single Unit Long-haul Truck
2022,1,69,15,53,1,3,2201530315,1.51E-17,Fluoranthene particle,Crankcase Running Exhaust,Rural Unrestricted Access,Single Unit Long-haul Truck
2022,1,69,15,53,1,2,2201530215,1.38E-17,Fluoranthene particle,Crankcase Running Exhaust,Rural Restricted Access,Single Unit Long-haul Truck
2022,7,69,1,62,3,3,2203620301,9.14E-18,Fluoranthene particle,Running Exhaust,Rural Unrestricted Access,Combination Long-haul Truck
2022,1,69,1,62,3,3,2203620301,8.89E-18,Fluoranthene particle,Running Exhaust,Rural Unrestricted Access,Combination Long-haul Truck
2022,7,69,1,53,3,3,2203530301,6.48E-18,Fluoranthene particle,Running Exhaust,Rural Unrestricted Access,Single Unit Long-haul Truck
2022,1,69,1,53,3,3,2203530301,5.59E-18,Fluoranthene particle,Running Exhaust,Rural Unrestricted Access,Single Unit Long-haul Truck
2022,7,69,1,62,3,2,2203620201,5.40E-18,Fluoranthene particle,Running Exhaust,Rural Restricted Access,Combination Long-haul Truck
2022,1,69,1,62,3,2,2203620201,5.26E-18,Fluoranthene particle,Running Exhaust,Rural Restricted Access,Combination Long-haul Truck
2022,7,69,1,53,3,2,2203530201,4.80E-18,Fluoranthene particle,Running Exhaust,Rural Restricted Access,Single Unit Long-haul Truck
2022,1,69,1,53,3,2,2203530201,4.13E-18,Fluoranthene particle,Running Exhaust,Rural Restricted Access,Single Unit Long-haul Truck
2022,7,69,15,52,3,3,2203520315,7.69E-19,Fluoranthene particle,Crankcase Running Exhaust,Rural Unrestricted Access,Single Unit Short-haul Truck
2022,1,69,15,52,3,3,2203520315,6.63E-19,Fluoranthene particle,Crankcase Running Exhaust,Rural Unrestricted Access,Single Unit Short-haul Truck
2022,7,69,15,52,3,2,2203520215,4.41E-19,Fluoranthene particle,Crankcase Running Exhaust,Rural Restricted Access,Single Unit Short-haul Truck
2022,1,69,15,52,3,2,2203520215,3.80E-19,Fluoranthene particle,Crankcase Running Exhaust,Rural Restricted Access,Single Unit Short-haul Truck
2022,7,69,15,61,3,3,2203610315,2.49E-19,Fluoranthene particle,Crankcase Running Exhaust,Rural Unrestricted Access,Combination Short-haul Truck
2022,1,69,15,61,3,3,2203610315,2.39E-19,Fluoranthene particle,Crankcase Running Exhaust,Rural Unrestricted Access,Combination Short-haul Truck
2022,7,69,15,61,1,3,2201610315,1.74E-19,Fluoranthene particle,Crankcase Running Exhaust,Rural Unrestricted Access,Combination Short-haul Truck
2022,1,69,15,61,1,3,2201610315,1.64E-19,Fluoranthene particle,Crankcase Running Exhaust,Rural Unrestricted Access,Combination Short-haul Truck
2022,7,69,15,61,1,2,2201610215,1.49E-19,Fluoranthene particle,Crankcase Running Exhaust,Rural Restricted Access,Combination Short-haul Truck
2022,1,69,15,61,1,2,2201610215,1.41E-19,Fluoranthene particle,Crankcase Running Exhaust,Rural Restricted Access,Combination Short-haul Truck
